Federal Provider Number,Percentage of high risk long-stay residents with pressure ulcers,Percentage of long-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of long-stay residents assessed and appropriately given the seasonal influenza vaccine,Percentage of long-stay residents experiencing one or more falls with major injury,Percentage of long-stay residents who have depressive symptoms,Percentage of long-stay residents who lose too much weight,Percentage of long-stay residents who received an antianxiety or hypnotic medication,Percentage of long-stay residents who received an antipsychotic medication,Percentage of long-stay residents who were physically restrained,Percentage of long-stay residents whose ability to move independently worsened,Percentage of long-stay residents whose need for help with daily activities has increased,Percentage of long-stay residents with a catheter inserted and left in their bladder,Percentage of long-stay residents with a urinary tract infection,Percentage of low risk long-stay residents who lose control of their bowels or bladder,Percentage of short-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of short-stay residents who made improvements in function,Percentage of short-stay residents who newly received an antipsychotic medication,Percentage of short-stay residents who were assessed and appropriately given the seasonal influenza vaccine
245488,4.395603,98.095239,99.137931,0.0,2.061855,0.0,13.333332999999998,11.428572,0.0,21.739808,14.084504999999998,0.0,5.76923,55.555558,88.297873,72.875327,3.389832,80.645161
245489,4.624276,97.580646,96.219931,2.024292,2.9661,6.626506,12.426033,18.951615,0.0,17.201393,15.568863,5.718049,2.868851,38.793105,95.817489,84.501711,0.675676,87.155963
245490,7.476638,100.0,98.101266,2.78746,5.693951,3.493452,11.587981,10.526317,0.0,22.001275,12.017168,3.012852,2.12014,67.28394899999999,100.0,86.447721,1.063832,95.611285
245491,8.695654,98.437499,96.774194,7.291668,0.0,5.769231,10.256408,21.578946,0.0,23.466344,8.974361,2.7483470000000003,4.687501,57.777776,96.788991,84.02769599999998,1.538463,89.516129
245492,8.426963,99.688474,99.473684,0.623053,27.407404,3.597121,25.657896,29.460581,0.0,21.912881,23.287671,0.971018,0.3367,50.602409,100.0,65.481435,3.7037,95.142857
245493,8.920189,95.510204,98.496241,4.081635,1.339286,3.196348,2.242152,16.157204,0.0,16.114339,7.834103,1.41608,2.489626,76.691727,87.701148,70.63108199999998,0.700525,83.73557199999998
245494,4.411764,91.984729,95.611285,3.435113,1.652893,3.720928,11.999999,16.326531,0.0,14.966933,9.909909,0.384879,1.5873,56.896554,84.330483,75.476512,0.429185,80.530973
245495,7.284769,84.54545300000002,95.505618,6.363636,1.069519,15.165878,0.465116,10.050251,0.0,23.583172,15.346535,4.362842,3.24074,49.999999,66.57682,75.026593,0.359713,59.67366
245497,3.999999,99.180329,97.972973,2.459017,5.3191510000000015,2.702703,8.750001,22.31405,0.0,28.380337,20.512817,0.0,0.8849549999999999,69.04762,86.941582,75.076024,1.714286,89.494163
245499,11.688312,91.07143,97.727273,1.785713,7.216494,7.291664999999999,17.525774,14.285714000000002,2.678572,14.205377,9.782607,0.0,0.900901,49.206346,49.999999,78.463716,2.469135,60.946746
245500,3.619909,99.166667,94.217687,1.25,3.636362,0.613498,10.588234,11.111112,0.0,35.510829,15.757577,3.4888470000000003,3.94737,58.97436,95.667869,78.265146,0.578036,79.452055
245501,9.15493,79.670333,95.238095,4.945055,1.176469,2.027028,10.000001,15.0838,0.0,16.388528,10.759493,5.090378,2.352939,35.38461599999999,68.77193,76.13724599999998,1.092898,72.982456
245502,0.877194,100.0,100.0,1.360545,7.142859,1.739129,14.655172,8.163267,0.0,12.975132,18.965518,0.0,0.6849310000000001,57.14285600000001,100.0,79.687341,0.0,85.86956500000002
245507,5.445545,96.958176,95.765472,4.562735,3.265305,2.25225,15.929201999999998,22.314048,0.0,27.204044,16.216216,5.422281,1.930502,53.773585,90.106007,74.429897,0.970875,84.363636
245510,7.142856,97.333332,98.969072,4.000001,4.347828,12.068966,32.258065,13.513514,0.0,29.283543,14.516127,0.0,2.816901,70.967743,98.863636,74.50282,0.0,95.402299
245511,8.024693,99.47644,89.400922,4.188479,5.464481,2.564104,18.75,8.900523,0.0,16.088475,12.025316,2.557676,2.139036,50.450449,96.466432,66.312956,1.621619,86.206897
245512,5.681817,99.224807,100.0,1.550388,0.0,5.882353,15.966385999999998,17.322834,0.0,24.004548,14.912282,0.0,1.550389,53.225805,100.0,90.696669,4.87805,83.146067
245513,1.834865,100.0,100.0,1.526718,7.086617,0.0,6.422018,2.290076,0.0,9.631512,6.422018,0.0,0.0,72.580646,98.360654,87.678832,0.0,97.419355
245514,16.483517000000006,98.734177,98.429319,3.797471,4.1666690000000015,0.8000010000000001,16.406251,12.101914,0.0,30.110292,22.656249,5.670689,3.870968,37.037039,93.262412,67.57293299999999,1.6949150000000002,91.27907
245516,4.12371,100.0,94.011976,2.797205,1.626016,1.626017,5.343513,15.267175,0.0,34.171612,15.079366,6.508146,1.481483,38.095237,89.007092,88.89534499999998,0.454546,83.908046
245517,2.941177,100.0,97.883598,1.807229,1.342283,2.758622,9.333334,7.333336,0.0,23.860488,10.958905,2.619661,3.726708,53.947368,99.125364,80.669103,0.0,85.911602
245518,5.221932,97.123896,96.808511,3.097345,4.9875300000000005,1.827675,10.282775,16.317017,0.665191,17.665376000000006,7.62943,1.209842,2.914797,66.01307299999999,89.46135799999998,77.70201899999998,2.186877,87.749004
245520,4.186049,99.679487,100.0,2.243591,8.664261999999999,3.424659,10.738254,21.097048,0.0,15.811341,10.583943,0.329848,2.941177,54.601226,95.074626,75.31464799999998,0.50505,86.258278
245522,0.0,100.0,99.342105,8.14815,4.651165,5.645162,5.4687519999999985,10.569105,0.0,34.395675,10.937502,0.925104,6.106871,39.506174,95.774651,86.717033,0.0,95.522388
245528,1.408452,98.979592,96.396396,9.183673,4.3010769999999985,0.0,22.972973,2.040816,0.0,30.567781,18.918916,3.63936,2.040817,38.888889,94.444443,93.00123,0.0,71.42857099999998
245530,9.433964,96.059113,97.619048,5.418719,10.344826,6.340058,10.555559,12.189054,0.0,23.989116,14.565828,3.187392,7.1066,51.8018,89.56834599999998,70.840296,0.0,86.885246
245533,4.8076919999999985,100.0,98.113208,2.027027,0.689654,4.000001,17.910448000000006,6.802724,0.0,13.43588,8.955227,0.0,0.0,45.238096,94.387754,84.61261999999998,0.0,97.235023
245536,8.823528999999997,80.612245,97.058824,5.102042,4.705883,11.11111,15.053762,16.326529999999998,0.0,18.175774,17.391304,0.0,2.127661,53.061222,37.499999,78.892241,2.941176,49.152542
245537,10.0,97.849461,100.0,3.225808,2.469133,5.063291,14.457829,14.60674,0.0,42.378686,32.352940999999994,0.0,6.818181,58.62069,78.999999,72.14025500000002,0.0,79.166667
245542,13.274335999999998,99.358974,93.142857,3.846154,2.158275,1.37931,16.326529,20.261437,0.0,32.635471,34.782608,0.0,12.987013,24.999999,92.380953,76.646505,12.962963,79.13043499999998
245544,17.582417,92.753623,81.557377,4.8309190000000015,9.790212,5.434783,4.736841,32.450329,0.0,34.429528000000005,26.923079,3.400461,0.0,51.19047800000001,53.982302,75.177465,2.040814,48.868778000000006
245549,5.769232,97.637796,94.642857,0.787401,4.2735059999999985,8.928572,5.172415,5.0000019999999985,0.0,30.552765,19.298244,2.11516,4.065041000000001,53.448277,79.381443,86.413973,3.636363,85.897436
245550,3.225807,100.0,97.826087,5.511815,6.1946910000000015,11.111112,16.964285,3.149609,0.0,24.616327,17.117119,0.0,3.252032,33.333332,90.27778,69.879266,0.0,43.055556
245551,7.843139,100.0,96.0,8.791207,2.4999990000000003,10.526315,8.86076,10.344827,0.0,31.638616,21.518987,3.5641260000000003,6.818179,48.000002,100.0,87.17792800000002,0.0,79.268293
245553,5.454547,95.121951,94.845361,3.658535,2.63158,3.896105,8.536584,7.692310000000001,0.0,20.819074,16.049383,12.007992,2.5,43.396228,77.04917900000002,72.870393,0.0,92.1875
245554,1.694914,100.0,100.0,9.923667,2.362205,3.418803,10.92437,10.687022,0.0,16.229612,12.605044,4.224668,0.775195,48.936169,93.51852,84.946709,4.166667,93.835616
245556,12.334802,95.491804,91.729323,6.557376,2.978721,5.454547,9.523807,20.000001,0.0,29.786277,9.523809,4.100285,2.074688,76.136364,90.591967,71.911194,0.696379,80.192308
245558,0.675675,99.509803,96.26556,0.980392,5.050507,1.764706,13.684211,9.500002,0.0,31.803701,15.135137,1.732141,1.086957,45.882354,85.234899,74.19062199999998,0.9901,68.181818
245559,0.0,100.0,100.0,4.225355,0.7299260000000001,0.840335,7.438018,10.563382,0.0,21.763028,7.207209,1.6478830000000002,0.704226,36.585365,96.363635,95.898213,0.0,91.836735
245560,9.243695,100.0,97.777778,8.235292999999999,2.649007,9.459461,0.0,10.588234,0.0,17.88072,20.394739,2.570309,8.484844,57.471266,80.35714200000002,91.348941,2.777778,24.242424
245561,3.191489,100.0,99.193548,2.678571,5.454548,10.0,6.249996,4.464286,0.0,25.343564,8.256879,3.30446,0.0,52.27273,100.0,86.590806,0.0,100.0
245563,2.255641,100.0,100.0,6.741575,1.7142849999999998,1.550386,10.526317,4.571427,0.0,19.356847,9.756098,1.290411,0.0,54.117648,99.078339,86.748942,0.0,93.42723
245566,11.11111,100.0,97.959184,2.307693,4.724408,1.801802,14.035085999999998,8.064515,0.0,34.183642,18.749996,0.0,3.937009,41.818184,97.058825,75.451639,0.0,86.868687
245568,4.651162,100.0,93.604651,13.664597,2.614378,5.298014,12.658227,10.559007,0.0,22.237642,14.012739000000002,0.0,1.948052,38.372095,88.732393,85.860638,0.0,38.461538
245572,0.0,97.000001,100.0,6.0,4.210526,5.050506,7.999998,15.306123,4.0,7.779938,5.376346,2.176882,2.020204,44.444443,94.202898,93.147519,0.0,89.230769
245574,15.126048999999998,99.681529,94.117647,6.0509559999999984,5.319149,10.15625,6.617647,20.198674,0.0,17.650686999999994,16.26984,1.041193,3.333336,58.823528,90.243904,78.27479,1.606425,73.06968
245578,26.388888,78.571428,94.326241,5.357144,3.448278,9.80392,20.754715,9.782607,0.0,27.3275,25.000001,0.989239,0.91743,40.624999,28.155341,83.10091700000002,13.157894,37.5
245581,4.040404,97.333333,98.830409,1.333334,7.194245,2.419357,21.428573,33.088234,0.0,24.741,17.599998,1.660441,2.027027,50.877191,87.35177900000002,82.844096,1.298701,81.85654
245583,5.813951,98.979591,100.0,5.102042,5.376347,2.173915,23.404255,15.957445000000002,0.0,7.103287,10.752688,11.321253,16.666665,66.071428,98.395725,87.956664,0.781249,97.0
245585,3.529411,90.972222,94.610778,13.194445000000002,14.754098999999998,6.923079,12.676057,22.463768,0.0,26.602187,46.236559,4.980119,6.060606,43.10344600000001,42.857144,86.963701,0.0,43.661972
245587,6.530614,90.985915,94.162437,2.535211,5.555555,5.538462,9.23077,32.525951,0.0,13.317034,8.280255,0.425275,0.8450709999999999,60.655738,73.568283,83.730011,4.444444,68.80341899999999
245588,1.652891,100.0,99.47644,2.5,3.521127,1.515153,16.541355,21.052632,0.0,28.207926,16.666667,2.3441970000000003,2.515724,58.947372,98.550727,86.337915,0.0,87.610619
245589,3.053436,99.435029,100.0,2.824856,2.395208,1.379311,15.231791,15.254237,0.0,19.206926,15.333332,0.5738300000000001,4.093566,64.705884,98.275864,96.171067,0.0,73.170732
245590,5.932201,97.212544,97.151899,4.529618,4.3636339999999985,5.076141000000002,11.5,13.240417,0.0,20.079033,7.44681,0.381445,2.112674,38.043479,75.939851,66.04940699999999,0.0,52.604167
245591,9.137058,98.654708,95.294118,6.278025,3.141362,4.926108,8.571429,12.019232,0.0,20.004647,12.254901,2.662313,2.777775,62.195122,71.014493,82.556699,0.0,48.507463
245593,12.903224,99.193548,98.709677,8.870967,0.847459,1.960782,0.943395,9.565218,0.0,27.767206,10.89109,7.052946,0.833333,41.666668,72.368424,76.600749,5.555557,84.722222
245595,0.0,97.849463,100.0,13.978497,10.714288,2.380952,14.117646,10.752687,0.0,32.267491,11.764706,5.004879,4.347826,55.55555500000001,53.333333,94.416868,0.0,70.27027
245596,7.594937,98.039216,82.926829,0.0,8.749999,12.790699,17.391307,13.18681,0.0,24.125128,11.11111,1.587175,0.0,61.538461,91.964286,87.540138,0.0,80.272109
245597,0.0,100.0,95.0,0.0,0.0,2.857142,18.055555,10.0,0.0,24.772856,16.176472,3.547327,1.35135,34.210525,95.12195,81.56337099999998,0.0,50.0
245598,16.666667,100.0,94.827586,0.0,2.325582,10.869568,10.869567,5.660379,0.0,15.644653,20.454546,8.404869,0.0,60.0,90.322582,78.14415799999998,0.0,60.810811
245599,9.565217,99.328859,99.354839,6.040269,2.72109,4.411765,12.408761,4.697989,0.0,21.247506,8.333335,0.4331060000000001,4.72973,43.678161,96.875001,94.899166,5.0,92.957746
245600,6.122449,84.810126,91.509434,8.860758,14.666667000000002,8.955224000000003,2.564103,13.924053,0.0,13.455581,20.588235,0.0,2.941178,52.000001,68.539326,74.187802,4.081632,82.222222
245604,10.457517,100.0,100.0,1.142856,9.696967,2.919707,9.219858,20.930232,0.0,42.157547,11.811025,1.974819,3.508772,55.384613,99.000001,80.201061,1.666665,85.185185
245610,5.263158,95.906431,91.707317,4.093567,2.343748,2.941178,4.827586,16.463414,0.0,15.05279,7.801419,2.205977,4.320989,63.492063,86.30031,50.54646,1.923078,78.25784
245612,7.070706,100.0,100.0,7.874016,0.0,1.739129,16.239316,7.826088,0.0,17.545838,9.909911,0.0,4.799999,29.999997,97.894737,57.346346,0.0,72.38095200000002
245613,14.960631,71.140938,80.35714300000002,9.395974,0.70922,2.884614,7.619047,25.503358,0.0,22.727003,8.57143,2.862818,6.081082,69.879517,70.833332,69.93692800000001,4.729728,73.160173
245615,7.264956,98.671095,94.925373,5.980069,1.779359,0.0,6.334842,19.000001,0.0,28.262019,14.678899,7.305117,2.027028,54.86725600000001,97.721179,63.116326,0.8561639999999999,92.342342
245617,10.084035,97.368421,99.363057,6.578948,5.072464,0.8130069999999999,9.67742,19.736842000000006,0.0,26.496953,13.709677,3.426627,3.311258,60.655739,75.91241,78.843059,8.045977,66.423358
245619,1.226993,98.895027,89.78494599999998,5.524863,1.923076,0.0,7.194247,6.2146870000000005,0.0,12.314016,10.218978,1.178868,1.129943,77.142859,89.438202,73.035759,1.863354,84.361233
245621,19.718311,91.111109,92.23301,5.555558,4.938269999999998,0.0,16.666667,23.333333,0.0,31.418382,9.259259,2.1925060000000003,3.749999,73.333334,95.614034,75.22189,2.631579,82.5
245626,4.444446,100.0,95.384615,10.344828,1.886792,0.0,10.000003,25.862067,0.0,20.639164,8.000003,0.0,5.454545,20.689654,93.543308,67.038765,0.627616,87.246377
245627,2.597401,97.894737,98.969072,3.157893,12.790697,1.3698629999999998,5.405406,18.947370000000006,0.0,32.339655,21.621622,1.164974,8.510639999999999,60.714285,96.739129,71.64053,2.074688,98.360656
245629,7.518797,97.499998,94.565217,4.166667,10.588237,4.910715,10.176993,8.620689,0.0,22.705466,11.818181,0.334015,0.418409,54.368933,86.85208399999998,70.274293,1.810866,84.32364100000002
245632,6.2499980000000015,100.0,79.518072,5.633803,1.538463,1.7857150000000002,1.7241369999999998,34.285714,0.0,23.932664000000006,8.620689,3.746148,4.347827,55.882353,82.31540799999998,68.591309,1.098903,65.145985
245635,9.230772,100.0,95.833333,2.030457,4.166666,2.395207,3.550292,11.891892,0.507614,20.776947,8.383234,4.97472,13.846155,45.360826,98.872179,77.41599699999998,0.512821,92.95302
245637,18.518518,92.156863,95.652174,5.882354,4.255319,2.678571,1.754386,11.111111,0.0,20.570972,12.280702,3.875034,4.605264,73.4375,77.528092,68.942605,5.555558,80.113636
255072,9.78261,98.5755,99.761905,4.843307,15.755629999999998,7.46753,17.2956,25.739647,0.2849,33.601957,25.407165,2.4799830000000003,1.744184,48.235294,91.515149,71.134421,7.368419,78.888889
255092,14.776634,99.509805,95.749441,2.205879,1.604277,8.074535000000001,14.021164,22.59036,0.0,29.524557,30.8311,1.809552,6.250001,29.341319,98.837212,76.471811,1.315791,72.373541
255093,14.176247,98.262546,97.168142,3.088805,3.485839,13.907285,25.779627,39.246122,0.0,29.883162,22.881354,1.919934,0.6122449999999999,35.807858,88.39104,61.118612,3.879308,78.420039
255095,11.57895,99.625468,99.707602,2.247191,2.978727,6.161135,18.18182,17.372881,0.0,21.225387,8.407076,3.973161,1.195219,90.909093,96.992481,43.295447,4.7619050000000005,86.746988
255097,10.377361,99.09091,92.266667,2.424244,0.977198,6.360426,11.551154,24.126984,0.0,15.563922,24.482761,0.434939,3.548385,73.643411,91.509433,41.499636,2.380953,69.306931
255100,4.255319999999998,100.0,100.0,1.481481,0.0,9.090911,8.653847,5.511811,0.0,20.608236,20.212765,0.0,1.538463,41.509436,100.0,79.420323,1.388889,88.181818
255101,9.003217,94.621024,96.736597,3.667481,0.0,10.677085,26.086956,13.850418,0.0,19.698749,10.88083,1.341439,2.736321,60.227271,70.46153699999998,77.379988,3.626943,76.770538
255102,9.142859,99.740933,99.052133,3.108808,0.0,4.089222,20.388348,10.493828,0.0,24.332122,10.891089,1.357233,4.310345,27.741937,91.262135,82.55588900000002,1.02564,90.123457
255103,8.653847,95.41779,96.829268,3.773586,0.0,15.430267,19.553074,28.528528,5.929917,28.840425,25.825826,1.615579,1.1331440000000002,49.342104,65.199999,71.208433,5.6338050000000015,69.784173
255104,14.074074,98.467433,98.697068,1.532567,2.788845,0.458715,31.645571,29.310343,0.0,9.977362,15.021459,0.283099,0.413223,56.934305,59.602649,68.28749300000001,4.166666,74.647887
255105,7.975460000000001,89.763779,86.068111,0.787401,0.8888889999999999,8.294933,20.502094,12.121214,0.0,30.01349,16.143494,0.686413,2.145923,45.714286,48.892404,72.764264,3.174603,45.937962
255106,5.343513,99.855909,100.0,1.1527379999999998,1.309327,8.061751,18.589745,24.137931,2.881845,15.637973,27.470685,0.236917,0.0,56.867472,97.440946,45.716963,5.128207,99.350649
255109,16.279069,83.55795,90.697674,3.504042,2.028986,7.073956,43.313954,5.714283999999998,1.078168,27.480265000000006,17.987802,1.099753,0.591716,64.33566400000001,53.275861,75.111325,2.549574,56.183746
255110,12.376238,100.0,98.219585,3.496502,3.968254,8.032128,37.254902,18.07229,0.0,38.847259,24.803149,0.336471,7.5,48.235292,99.053627,71.323532,0.0,98.224852
255111,9.022556,93.050193,98.220641,0.3861,0.0,8.800002000000003,30.314962,32.989687,0.0,12.282811,19.521913,0.443834,0.392158,44.171779,34.821428999999995,57.442854,0.0,63.157895
255112,24.675325,59.230771,58.552632,3.076922,0.0,16.600792000000002,17.120623000000002,17.391304,0.0,47.088194,33.014355,4.494582,1.953123,41.095891,31.914896,71.23684899999998,7.0,33.333333
255115,13.805973000000002,98.38337,95.634096,1.847576,0.266667,9.390861,22.413791,13.267813,2.771364,18.7129,29.005525,1.519598,0.236966,55.999999,86.749483,70.611935,0.0,87.596899
255116,13.483146,97.975709,98.141264,2.834007,1.960783,14.418607000000002,15.789472,19.213975,0.0,31.557889000000007,24.154589,0.676579,0.4329,66.27906999999999,95.00832,52.500928,1.81818,93.159609
255117,9.271524,99.712643,100.0,3.160919,4.460967,6.711409,22.865853,13.183279,0.0,16.82018,17.84512,0.245149,1.572326,44.785275,90.746268,94.455705,2.6178,88.343558
255118,11.242606,97.111914,98.032787,3.610105,0.374531,5.172413,19.762847,8.433735,0.0,19.13395,14.166667000000002,0.987857,0.390626,48.031495,88.432835,73.486333,1.910827,92.0
255119,5.442179,95.184138,91.521197,2.2662880000000003,0.645162,5.46075,25.159236,15.337425,0.0,19.048844,15.231788,1.3286209999999998,0.0,29.268294,78.187919,69.959691,4.375001,80.902778
255125,10.25641,100.0,99.101796,3.630367,0.0,10.074626,10.069442,13.703703,0.0,12.798062,27.272726,1.318282,0.0,44.137933,98.79518,44.752835,2.9999990000000003,91.620112
255127,4.320985,98.785423,98.449612,4.4534410000000015,0.436682,6.532664,25.570775,24.561402,0.0,29.178321,12.264152,1.3067540000000002,0.8733639999999999,36.538462,91.509433,43.301307,1.754384,89.270386
255130,7.894736999999999,100.0,97.183099,0.90909,23.30097,19.277108,44.680851,31.132074,0.0,52.850923,33.333333,0.773166,2.020202,36.363638,98.333333,89.303174,4.166666,92.105263
255136,4.102565,100.0,100.0,1.190478,0.359712,9.210526,20.645161,25.855514000000003,0.0,18.838806,24.252492,0.8536,0.906343,28.313256,94.736841,59.64306800000001,0.403226,92.600897
255137,9.829061,86.79653499999998,99.820789,3.463204,0.0,9.113921,30.413624,24.832214,0.0,29.459321000000006,14.127423,0.5732520000000001,2.690585,26.47059,82.978723,41.617398,0.0,75.0
255139,10.857142,98.32776,96.266667,2.006689,9.398492999999998,13.636362,14.760147,20.542635,0.0,37.122775,19.557196,1.670756,2.95203,45.762711,83.22580699999997,88.13816899999998,3.535358,76.489028
255140,17.624522,94.043886,95.095368,2.194357,4.270462,5.614033,22.413793,25.954198,0.0,44.863919,31.380754,2.16413,1.592356,70.175436,62.361621,46.386851,0.7142850000000001,77.55102
255141,8.038585000000001,100.0,100.0,1.466277,2.666668,4.416407,25.449103,20.274913,0.5865130000000001,34.56282,25.377642,3.01795,2.76923,52.406418,94.134077,63.01945799999999,0.0,86.57718100000002
255142,12.38095,98.534799,95.16129,5.128203,1.239671,14.102566,8.130083,21.789886,0.0,27.114968,33.474578,3.183105,0.0,28.421053000000004,77.539063,63.097522,4.40678,57.642726
255145,15.023477,74.572129,97.797357,3.4229830000000003,2.724795,15.339234,27.131781,23.717947,0.0,24.565333,17.134831,1.198331,0.277009,28.571428000000004,67.027026,54.588687,4.545453,83.589744
255146,12.61905,97.171718,94.821429,1.616161,0.0,12.249443,25.213675,20.053475,0.0,27.398836,14.746544,2.842936,2.731094,58.333333,59.148937,68.26996899999999,2.9126220000000003,57.086614
255148,10.691823,100.0,98.564593,0.5405399999999999,0.0,7.462686,20.165747,23.728814,0.0,45.129838,29.444443,2.206732,1.754386,72.44094399999999,99.305556,57.308644,2.43309,96.404794
