Federal Provider Number,Number of hospitalizations per 1000 long-stay resident days,Number of outpatient emergency department visits per 1000 long-stay resident days,Percentage of short-stay residents who had an outpatient emergency department visit,Percentage of short-stay residents who were rehospitalized after a nursing home admission
495378,0.646908,0.60239,10.330652,28.787233
495379,0.976369,0.66492,11.861096,15.828431
495380,0.961157,0.8941129999999999,11.160328,16.320616
495381,1.528877,0.29951300000000003,10.193337,20.443681
495383,0.933058,0.505934,17.164412,17.208655
495384,1.64908,1.396986,7.269592999999999,11.842567
495385,0.880735,0.305927,6.881345,21.258101
495386,1.542173,0.776633,10.394906,20.154334
495387,1.014355,0.595296,10.121113,11.170324
495388,1.47094,0.7044600000000001,15.428784,17.132365
495389,1.478707,0.582208,11.25964,23.239817
495390,0.8915290000000001,0.76264,11.585424,7.024608
495391,0.646957,0.30001500000000003,10.474807,21.487918
495392,0.986859,0.683783,10.689421,20.71194
495393,0.991671,0.206374,0.0,19.864697
495394,0.917178,0.40534,10.957953,21.627443
495396,1.127132,0.383197,7.481719,24.59958
495397,0.897783,0.721399,9.11018,20.482057
495398,2.083388,2.002436,8.465612,26.080581
495399,1.336335,1.720336,7.057795,21.24348
495400,0.717992,0.5490729999999999,17.546553,23.328742
495401,1.872371,0.573401,10.390868,30.845049
495403,1.161176,0.545201,9.044922,19.59202
495404,0.7725609999999999,0.115236,10.370484,5.477378
495406,0.939102,0.70648,8.836663,18.547421
495407,0.899515,0.0,9.282849,27.597063
495408,1.099831,0.653058,4.054748,27.801658000000003
495409,1.22111,0.360736,4.257831,15.983835999999998
495410,0.473485,0.268981,5.059914,22.732786
495411,1.646459,0.974002,11.377556,21.209411
495412,1.924379,1.142061,11.025699,20.598537
495413,0.687511,0.440438,11.412183,20.032328
495416,0.260829,0.34756,8.590887,29.763315
495417,0.881049,1.51914,14.728996,23.999213
495418,1.774925,0.985898,16.855572,25.28717
495419,1.302318,0.543305,3.391181,27.346284000000004
495420,1.22478,0.224594,10.68464,24.624302
495421,1.120405,0.55804,12.718222,18.464534
495422,1.459467,0.921011,8.838257,18.756928
495423,1.336716,0.513204,6.074032,23.860766
495424,0.430331,0.292495,7.482742999999998,17.864843
495425,1.7807849999999998,0.54384,8.310277000000001,23.186506
495426,1.417657,1.247522,12.340796,25.36979
505004,1.059816,0.763955,13.501769,18.793976
505009,1.358491,0.732262,11.955708,13.049102
505010,0.7830010000000001,0.42968,6.512514,4.5219830000000005
505016,0.5405810000000001,0.78814,11.417338,12.887578
505017,0.8386030000000001,0.391693,8.595201,21.804317
505033,0.238104,0.250183,3.113649,12.505075
505042,1.180752,0.301229,3.795541000000001,13.041179
505059,0.278579,0.662963,10.454824,8.268053
505070,0.706642,1.000201,12.217783,21.956099
505074,1.318091,0.340895,13.101234,17.141016
505075,1.189441,0.239687,13.774029999999998,30.967756
505080,1.478999,1.425691,13.878509,22.308751
505081,1.115492,0.927644,21.57905,10.528697
505085,0.410745,0.498449,15.828954,22.457915
505086,0.628125,1.240534,19.794474,22.855177
505092,0.556321,0.113334,15.237405,18.417595
505093,0.984435,0.6415930000000001,11.427962,22.638582
505096,0.375056,0.76749,9.342464,10.788779
505099,0.149826,0.467617,11.755158,14.679453
505123,0.560092,1.147807,11.713445,18.074326
505126,0.127951,0.263586,11.075027,14.626998
505128,0.8618459999999999,1.454617,20.476778,17.636936
505151,1.071131,0.909305,9.197433,16.091953
505154,0.6893819999999999,0.092898,4.683891,18.722122
505181,0.304277,0.25734,4.3056980000000005,15.322975
505182,0.787995,0.142051,8.811352000000003,12.039401
505183,2.458419,3.257936,14.982786,21.248781
505185,0.42677,0.7943859999999999,15.342766,17.688092
505188,0.12161,0.0,5.5005760000000015,18.143865
505195,1.271079,0.353451,4.432855,17.740901
505204,1.204657,0.417789,6.234833,8.928817
505206,2.609206,1.018383,16.992225,19.992745000000006
505210,0.944763,0.499437,11.54077,14.845912
505217,0.780759,0.461527,4.220162,11.85638
505223,1.072507,0.20820500000000006,2.763931,10.29015
505226,2.021914,2.165412,14.63482,20.084699
505230,1.286052,1.017386,3.846253,18.841638
505232,0.913015,0.676086,5.592242,20.523313
505236,1.727509,1.028236,11.099488,15.714735
505239,0.944145,0.5844739999999999,7.0279440000000015,13.531472
505240,1.123415,1.9351,13.159033,20.427326
505243,0.630096,0.565689,8.390456,12.999539
505251,1.176171,1.955722,20.91534,19.968861
505252,1.326367,0.441269,10.089762,24.744749
505254,0.202921,0.541077,10.955922,27.165654
505255,0.320614,1.019824,11.367542,3.929667
505257,0.147897,0.6677,5.335435,7.862857000000001
505261,0.524726,0.190677,10.866137,3.505521
505262,1.041282,0.362598,13.675688,15.166924
505263,0.5393720000000001,1.22169,13.478537,14.389021
505264,1.114384,0.537813,6.073383,26.478666
505265,1.06499,0.466465,5.292024,14.248435
505269,1.613422,0.8730180000000001,11.640988,23.217567000000006
505270,1.648814,0.42635,6.029814,20.245763
505272,1.7163240000000002,0.8783200000000001,7.168139999999998,18.796417
505275,0.633139,1.366048,20.915001,9.108025
505276,1.05051,1.827389,27.161538,24.564562
505283,0.6006600000000001,2.1991080000000003,26.590612,17.1405
505289,1.108348,1.235878,11.897692,10.513223
505290,0.680683,0.23570700000000006,11.868372,14.633265
505294,0.8887200000000001,0.448582,12.090433,21.146172
505296,0.557309,0.395079,12.430528,18.172532
505299,0.999629,0.376091,7.487392,22.124915
505304,0.604692,0.313974,0.0,12.591321
505306,0.8236950000000001,1.159843,11.656561,20.999017
505309,1.2912,1.775562,11.386942,17.085244
505311,1.265455,0.223126,14.118501,7.716450999999998
505313,0.371336,0.710689,3.455327,14.195299
505315,1.105445,0.397042,8.107642,22.44675
505318,1.337445,1.170172,4.229789,18.002129
505319,0.983371,0.726874,12.918341,13.082138
505320,1.70298,3.023996,21.988869,16.31682
505322,1.413266,0.646763,16.242059,24.26299
505324,1.038956,0.165346,5.9897540000000005,23.085044
505326,0.907821,0.7196020000000001,14.717298,18.761005
505327,0.381929,0.593888,23.207988,16.308666
505329,0.392073,0.5897100000000001,17.051797,13.714003
505331,1.520569,0.677042,8.154413,22.762953
505334,1.416599,1.037423,10.418936,12.471056
505339,1.600305,0.90867,10.077237,6.929471
505341,1.501333,1.016902,22.216954,22.44043
505344,1.497208,0.094098,10.510977,21.176812
505346,0.769339,0.453396,14.601935,18.266455
505347,0.8217049999999999,0.493299,8.240591,11.166591
505348,0.894214,0.999784,9.642596,16.658791
505349,0.908228,1.475933,9.565632,13.468469
505350,1.569888,0.838716,10.042787,15.455785
505358,1.563333,1.299942,10.705107,19.450193
505361,2.173826,0.544663,10.075422,24.642025
505367,1.437286,0.901129,30.041987,24.188341
505369,1.410359,1.061334,12.48063,15.953335
505372,1.710274,1.2786,10.484403,28.15732
505373,1.116002,1.099818,13.701408,22.348216
505376,0.334353,0.25102800000000003,7.80398,18.612883
505379,0.8206889999999999,0.318104,8.836428,18.452588
505383,0.241942,0.1939,14.366481,28.53281
505386,0.990251,0.150763,6.367334,4.600495
505387,1.211077,0.95215,20.114209,23.465905
505389,1.253451,0.452942,13.772675,15.060143
505393,0.813261,0.1608,7.544982000000001,14.106633
505400,0.503734,1.35759,2.3536040000000003,5.379753
505401,0.458019,0.947237,16.168663000000002,11.857952
505406,0.429165,0.139519,4.708183999999998,13.600717
505409,1.13731,0.5606,12.321401,2.468602
505413,0.8824709999999999,0.358937,12.872052,14.487677
505414,0.414925,0.541036,10.177519,15.081457
505416,1.473303,0.620743,12.390728,16.322754
505417,1.494439,0.283574,0.0,20.875208
505418,2.2349080000000003,0.353274,10.227129,14.48169
505421,0.8499700000000001,0.757382,16.122370999999998,21.774163
505429,1.439474,0.992092,12.81264,28.614487
505431,0.13408599999999998,0.267353,8.928523,15.550812
505435,0.7735920000000001,0.2115,7.608184,15.468
505439,0.438378,0.270896,7.568786999999999,14.709847
505441,0.35199600000000003,0.193744,12.24305,7.812572999999999
505442,1.143175,0.378189,8.949397,16.392546
505453,0.678673,0.107061,0.0,3.677608
505455,0.627768,1.3184790000000002,5.643891,20.102079
505465,1.122877,0.340623,6.348758,19.909988
505470,0.984106,0.644379,7.561833999999998,18.346744
505473,1.206761,1.254129,7.532283,30.051572
505475,0.27931500000000004,0.34075300000000003,12.129384,25.405269
505485,0.321971,0.340775,6.480228,12.854821
505488,0.8648440000000001,0.707075,7.5232649999999985,11.074259
505491,1.710718,1.170873,11.776888,27.224955
505499,0.5463319999999999,0.428524,12.425786,23.592181
505503,0.6920729999999999,0.90823,9.64809,21.414289
505507,1.4858870000000002,1.536857,14.992212,14.900388
505510,1.475123,0.846258,11.108503,14.600288
505517,0.825342,0.236623,7.034808,17.779064
505519,1.294515,0.268895,0.0,21.130369
505520,0.219872,0.33337,11.841775,17.07241
505525,0.608795,0.308752,10.42196,21.901083
505527,0.744317,1.002068,8.749914,13.971897
515001,1.32299,0.991149,5.901407,28.059482
515002,1.045993,0.530203,16.284339000000006,18.84272
515007,2.095554,0.980982,14.951809,18.746756
515021,1.747456,0.7604529999999999,5.7550919999999985,23.0632
515025,1.486471,1.2171610000000002,14.667310999999998,22.234874
515028,0.220676,0.918543,9.587309,13.4493
515035,1.1424040000000002,0.564044,15.629567000000002,29.808735
515037,2.175364,0.658628,0.0,12.493267
515038,0.843816,0.5094270000000001,7.2154440000000015,22.27204
515039,1.5861299999999998,0.7261340000000001,9.835317,22.67649
515047,2.355011,1.164356,9.512899,20.100573
515049,1.8149,0.655709,11.464104,21.873417
515052,1.228701,1.718779,15.258246,18.256927
515053,1.2208139999999998,0.813547,9.221765,17.033386
515055,1.49211,0.587375,10.788,24.657978
515058,1.774229,0.522798,2.320969,25.148802
515060,1.098926,1.036581,16.395920999999998,23.436047
515061,0.170628,0.166734,21.364365,19.343558
515063,0.9779,0.326292,17.800674,20.697665
515064,2.190684,1.497575,18.216898,26.702437
515065,1.089951,1.00111,9.078148,24.319043
515066,1.532146,0.796801,4.655423000000001,18.307189
515069,3.014157,2.981909,17.128073,20.034418
515070,0.7427,0.482823,11.353685,19.228436
515071,1.145799,0.383904,6.2762449999999985,6.535295
515072,1.74112,1.224854,2.731552,19.519347
515074,0.971874,0.687955,13.736651,17.115285999999998
515076,1.101329,0.564667,3.530469,29.387117
515081,0.502942,0.5869989999999999,7.125552000000001,31.093161
515083,1.99034,1.277806,13.744281,24.875972
515085,1.244718,0.455445,10.641007,23.413276
515086,1.313204,0.569113,13.40213,20.588862
515087,1.586592,0.674333,10.597392,13.658769
515088,1.232599,1.25108,21.053746,32.306715999999994
515089,1.024247,0.39829,15.157127,26.489469
515100,1.0065540000000002,0.616037,5.354635,11.265462
515102,0.943659,0.110725,13.898217,14.549195
515103,1.242887,0.5579649999999999,8.96538,9.835056
515104,1.459594,0.277902,11.21025,25.534439000000006
515105,1.282182,1.1607889999999998,13.385443,16.633596
515106,1.413458,1.199524,12.379832,25.202273
515117,1.1396700000000002,1.103976,13.843696,21.578999
515118,1.631686,0.836515,13.088112,31.284868
515120,0.715546,0.4153560000000001,4.66595,26.118073000000006
515122,0.89738,1.653229,14.896601,16.083282
515124,1.718307,1.182235,14.457157,31.307509000000003
515128,1.074855,0.460009,16.458754000000006,22.805718
515130,2.047364,0.82306,3.952784,15.082086
515131,1.12067,0.610167,6.997076,26.640453000000004
515133,0.777149,1.201668,0.0,14.682382
515134,1.390632,0.7003689999999999,11.905757,21.057297
515137,0.378975,0.343581,6.486543,10.27016
515140,0.716324,0.8837360000000001,12.296813,16.482186
515141,0.954607,0.353399,4.474965,10.704799
515142,1.948483,0.694465,19.552249,7.223621
515144,0.586358,0.967903,10.792313,12.42347
515146,1.850755,0.949699,5.860807,22.987559
515147,0.555913,1.056401,9.280339,16.737134
515151,0.991974,1.524239,18.11192,16.914552
515152,3.071816,1.81561,22.563279,26.902846000000004
515155,1.674138,0.746812,9.502867,15.334647
515156,1.468223,1.735759,8.120216000000001,20.705032
515159,1.457126,0.418441,5.5753879999999985,13.231316
515160,0.619367,0.264633,4.640143,23.027423
515162,0.318308,1.0921459999999998,17.228819,18.915777
515163,1.508526,1.284579,8.461007,23.105858
515164,1.675512,0.516782,8.472665,14.658727
515166,1.388315,1.110481,14.851424,25.458617
515167,0.8791030000000001,0.656563,11.279519,15.259386
515168,1.371309,0.747412,8.59252,13.874713
515169,1.237257,0.515051,8.93435,17.554257
515170,1.491873,1.092276,3.239343,17.969788
515171,1.518023,0.809177,13.637783,29.742524
515173,1.005235,0.469005,2.924261,19.937267
515174,1.1799110000000002,0.571623,14.51812,24.9576
515175,1.600256,1.599114,14.18157,15.308453
515176,0.425892,0.530033,6.759645,16.804572
515177,0.960548,1.124556,10.790286,13.916201999999998
515178,0.636332,0.726545,12.137341,9.427586
515179,0.198213,0.089424,6.297372,18.881862
515180,2.325519,1.5618299999999998,15.756179,28.662415000000006
515181,1.045788,0.188944,2.800462,17.556971
515183,0.968119,0.916049,10.157456,12.525888
515185,1.921987,2.325217,12.049264,26.833489
515187,1.95172,1.369336,16.536294,25.629153
515189,1.5117969999999998,0.426415,9.575027,15.462521
515191,1.278917,0.096088,11.177743,16.83064
515192,1.083407,0.482819,14.230362,21.805532
515194,0.741598,1.124529,12.688526,15.277741
515195,0.96002,0.805673,24.342929,23.454835
525019,0.4871180000000001,0.95495,14.393208,20.780771
525061,1.601651,0.902463,11.837767,25.630888
525064,1.656159,0.307266,7.126655,30.436884000000006
525069,1.19438,1.003165,14.121051,26.998118
525074,1.7212610000000002,1.602552,20.189939000000006,24.645064
525088,0.12949000000000002,0.715623,21.582973000000006,23.492319
525098,1.87608,0.656749,11.652654,21.244279
525108,1.463247,1.2209370000000002,10.106083,31.467793
525114,0.499691,0.924175,6.014752,12.794237
525132,0.4431270000000001,0.223416,5.854195,15.368654
525165,1.586121,0.951761,13.032025,29.112843
525172,0.7211609999999999,0.433093,10.433147,18.300267
525179,1.355079,0.16802,16.050910000000002,25.568873
525209,1.406534,0.6870609999999999,17.727385,17.646563
525212,1.3664040000000002,0.264056,10.877958,17.880685
525219,0.887656,0.4783060000000001,7.446557,16.504686
525232,1.736707,0.689196,11.247477,18.584042
525241,2.019172,1.381725,11.551419,17.671976
525242,2.4775810000000003,2.6465560000000004,16.163968,15.962887
525262,1.877772,1.7837459999999998,17.789146,25.84187
525265,1.171096,0.820633,1.98548,20.560698
525266,0.886703,1.012126,15.170798,16.431604
525271,1.004516,0.764683,3.810464,18.160725
525273,1.105244,1.283199,21.954566,19.432066
525274,1.761232,0.486145,6.516168,10.383691
525276,1.188699,0.433784,12.044005,23.440781
525279,0.927966,0.154609,3.882702,21.093956
525281,0.981249,0.743096,7.8691710000000015,10.835504
525282,1.802787,2.277802,12.487867,28.604509000000004
525292,2.339351,1.5185620000000002,12.372826,25.459645
525299,1.960497,0.790558,10.232272,22.182891
525304,1.450211,0.409559,9.42783,26.715798
525305,1.0545129999999998,0.22504,12.790358,21.281713
525306,1.274722,1.066627,14.635384,27.191273
525315,1.285417,2.402667,12.550456,18.818701
525317,0.847461,1.045219,10.851343,19.672841
525319,0.531874,0.670587,9.712003,25.344102
525321,1.3314700000000002,2.342754,19.34936,22.22235
525324,0.8423639999999999,1.34709,21.551702,18.793427
525325,1.1453719999999998,0.7778,12.401526,22.649671
525326,1.039003,1.261533,13.841249,10.28978
525328,0.988116,1.792244,10.611071,25.278605
525330,1.598499,0.7186170000000001,10.171338,25.665171
525331,1.241203,0.78313,17.536656,18.137861
525332,0.598426,1.754372,16.69774,40.158984
525333,1.99996,1.3055450000000002,9.564603,15.874307
525335,1.722346,1.7170439999999998,7.4346320000000015,30.404244
525337,0.441684,0.33071500000000004,1.663874,16.40866
525338,1.903967,1.305171,13.417331,26.409179
525342,0.689701,0.128761,6.075409,25.549515
525350,2.080577,0.548604,4.941536,35.742182
525351,1.423797,0.944052,13.001696,6.343015
525355,1.211968,0.540442,8.293175999999999,14.266767000000002
525358,0.682207,0.893948,12.059392,22.692398
525359,2.336314,1.535191,7.55532,25.254047
525365,1.430462,1.515434,10.422716,13.509898000000002
525369,1.24225,0.97711,20.250161,23.47874
525370,1.181555,0.8560610000000001,20.301501,26.973683
525371,0.753235,1.111777,11.341187,11.793861
525372,0.961485,0.633009,12.49717,22.054632
525375,1.097907,0.824674,13.393097,28.215107
525376,1.499288,1.6806,20.404002,27.775545
525379,1.350769,0.883627,15.57497,21.945866
525383,1.167008,0.365908,12.961144,28.275745
525386,2.503037,2.539039,21.424306,19.730627
525387,1.7103669999999995,0.7174699999999999,14.349372,23.551399
525389,1.891224,1.07977,7.060632000000001,23.604785
525390,1.533873,1.029832,16.350298000000002,47.646429
525391,0.982438,0.969205,8.685991,7.079297
525396,1.294471,0.7820550000000001,16.283144,4.471472
525397,2.054663,1.298782,20.973504,30.648011
525398,3.163544,1.6740959999999998,6.362457,18.523341
525402,1.410424,0.927538,8.400822,20.494701
525403,1.646853,0.756412,13.203992,20.826832
525405,1.03769,0.552068,10.008006,19.701931
525408,0.8757729999999999,0.577453,4.113013,14.663768
525410,0.686308,0.8986219999999999,7.823065,21.132881
525412,1.861176,1.432381,0.0,39.112073
525413,1.5855709999999998,1.227522,15.126256,28.975225
525414,1.341392,1.460291,19.048182,23.520456
525415,1.065525,0.407871,10.074557,17.906095
